,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,isrc,genres
973,Send One Your Love / Abri a Porta / 20 e Poucos Anos,0,0.485,0.159,7,-20.38,1,0.21,0.916,0.00685,0.12,0.239,71.314,231533,4,QMDA62209056,
974,"Love's About to Change My Heart (Clivillés & Cole 7"" Mix)",0,0.71,0.69,9,-7.922,1,0.0405,0.00349,0.117,0.0382,0.79,124.179,261813,4,GBBPJ8900031,"dance pop,disco,hi-nrg,new wave pop"
975,"Love's About to Change My Heart (Clivillés & Cole 12"" Mix)",1,0.724,0.704,11,-7.409,0,0.0397,0.00645,0.0685,0.0774,0.711,124.199,468480,4,GBBPJ8900029,"dance pop,disco,hi-nrg,new wave pop"
976,Wir zieh'n heut' Abend aufs Dach (Call On Me) - 2022 Remaster,1,0.681,0.609,0,-7.882,1,0.0413,0.601,0.0,0.206,0.79,122.886,173448,4,DEA622201274,"classic schlager,discofox,german rock,oktoberfest,partyschlager,schlager"
977,Mere Darwaze Se Ab Chand Ko - Main Aur Meri Tanhai / Soundtrack Version,0,0.325,0.0766,7,-19.221,0,0.0435,0.973,0.0348,0.2,0.35,79.911,108413,1,INUM70501245,"classic bollywood,desi pop,filmi,ghazal,hare krishna,sufi"
978,Chapter 3.26 & Chapter 4.1 - There Is insight when thought is absent,0,0.533,0.0878,5,-26.341,0,0.916,0.814,0.0,0.593,0.307,71.268,187424,5,DEWM41455442,
979,Mere Darwaze Se Ab Chand Ko - Main Aur Meri Tanhai / Soundtrack Version,0,0.363,0.0872,7,-19.642,0,0.0373,0.973,0.0631,0.198,0.342,77.76,108413,1,INUM70501245,"classic bollywood,desi pop,filmi,ghazal,hare krishna,sufi"
980,Chapter 6.28 & Chapter 7.1 - There Is insight when thought is absent,0,0.523,0.181,11,-23.332,0,0.548,0.779,0.0,0.629,0.175,106.1,197248,3,DEWM41455519,
981,Chapter 2.23 & Chapter 3.1 - There Is insight when thought is absent,0,0.543,0.107,8,-25.208,1,0.908,0.82,0.0,0.393,0.131,78.944,232968,4,DEWM41455417,
982,Chapter 5.26 & Chapter 6.1 - There Is insight when thought is absent,0,0.584,0.0789,9,-24.886,0,0.789,0.684,0.0,0.288,0.206,104.575,205900,1,DEWM41455492,
983,Chapter 4.26 & Chapter 5.1 - There Is insight when thought is absent,0,0.622,0.103,5,-26.407,0,0.804,0.779,0.0,0.144,0.264,112.944,190354,3,DEWM41455467,
984,Chapter 1.22 & Chapter 2.1 - There Is insight when thought is absent,0,0.617,0.113,5,-24.505,0,0.83,0.768,0.0,0.897,0.316,123.636,190643,4,DEWM41455395,
985,"Der Freischütz, J. 277 / Act 2: ""Ha! Furchbar gähnt der düstre Abgrund""",0,0.365,0.0948,0,-26.822,1,0.0717,0.822,1.6e-05,0.144,0.0966,128.618,342627,3,GBF077940114,orchestral performance
986,"Sechs kleine Klavierstücke, Op. 19: IV. Rasch, aber leicht - 2015 Remastered Version",0,0.388,0.144,6,-19.367,0,0.168,0.98,0.918,0.0965,0.586,177.649,21253,3,USSM11410803,"canadian classical piano,canadian contemporary r&b,classical,classical performance,classical piano"
987,Aluwasi (Praise Song) [Call and Response Between Iya Lu and Emile Abo],0,0.578,0.149,4,-31.045,1,0.892,0.759,0.0,0.383,0.568,104.766,185400,3,USSF18029406,
988,Chapter 4.14 - To learn about oneself one has to learn anew each minute,0,0.615,0.166,1,-19.894,0,0.874,0.218,0.0,0.823,0.34,114.832,210100,5,DEWM41459421,
989,Chapter 1.16 - To learn about oneself one has to learn anew each minute,0,0.471,0.12,7,-20.097,0,0.482,0.0753,1.69e-06,0.313,0.235,74.285,188300,4,DEWM41459360,
990,Chapter 4.3 & Chapter 5.1 - Attention implies the total abandonment of the 'me',0,0.628,0.202,1,-21.264,1,0.833,0.858,0.0,0.3,0.152,129.393,187349,1,DEWI11302761,
991,"Fünf Lieder nach Friedrich Rückert: No. 3, Ich bin der Welt abhanden gekommen",0,0.276,0.208,0,-16.492,0,0.0563,0.972,0.0346,0.127,0.0766,92.209,185547,3,DES380812012,
992,Chapter 16.3 & Chapter 17.1 - Attention implies the total abandonment of the 'me',0,0.496,0.2,5,-18.593,0,0.452,0.806,1.99e-06,0.435,0.34,84.824,187693,1,DEWI11302784,
993,Chapter 3.12 - To learn about oneself one has to learn anew each minute,0,0.492,0.217,8,-17.459,1,0.317,0.0463,5.3e-06,0.498,0.23,83.705,196100,4,DEWM41459399,
994,Chapter 3.2 & Chapter 4.1 - Attention implies the total abandonment of the 'me',0,0.597,0.183,10,-19.854,1,0.693,0.944,5.53e-06,0.342,0.126,142.883,187204,1,DEWI11302759,
995,Chapter 1.13 - To learn about oneself one has to learn anew each minute,0,0.506,0.133,7,-19.287,0,0.492,0.0774,5.03e-06,0.554,0.239,97.599,191300,3,DEWM41459357,
996,Chapter 1.5 - To learn about oneself one has to learn anew each minute,0,0.479,0.183,3,-20.821,1,0.429,0.0663,2.9e-06,0.36,0.335,128.717,200200,3,DEWM41459349,
997,Chapter 11.2 & Chapter 12.1 - Attention implies the total abandonment of the 'me',0,0.478,0.278,5,-19.21,0,0.555,0.85,5.74e-06,0.441,0.225,78.593,189251,1,DEWI11302774,
998,Chapter 4.11 - To learn about oneself one has to learn anew each minute,0,0.602,0.136,10,-18.919,0,0.824,0.075,0.0,0.527,0.453,112.64,187000,3,DEWM41459418,
999,Chapter 3.11 - To learn about oneself one has to learn anew each minute,0,0.5,0.182,5,-16.399,0,0.384,0.0934,1.24e-06,0.549,0.406,91.502,213400,4,DEWM41459398,
1000,Chapter 1.3 - To learn about oneself one has to learn anew each minute,0,0.438,0.203,3,-18.899,0,0.522,0.145,1.75e-06,0.648,0.439,74.315,186200,4,DEWM41459347,
1001,Chapter 1.10 - To learn about oneself one has to learn anew each minute,0,0.5,0.268,3,-18.115,1,0.392,0.114,4.8e-06,0.443,0.156,82.59,206200,3,DEWM41459354,
1002,Chapter 3.5 - To learn about oneself one has to learn anew each minute,0,0.513,0.157,8,-16.824,1,0.502,0.0568,8.23e-06,0.731,0.392,129.069,186700,5,DEWM41459392,
1003,Chapter 1.20 - To learn about oneself one has to learn anew each minute,0,0.53,0.155,3,-21.359,1,0.711,0.0947,0.0,0.538,0.33,108.287,194200,4,DEWM41459364,
1004,Chapter 2.3 & Chapter 3.1 - Attention implies the total abandonment of the 'me',0,0.602,0.225,3,-20.75,1,0.783,0.908,1.61e-06,0.741,0.214,110.542,185465,4,DEWI11302757,
1005,Chapter 3.15 - To learn about oneself one has to learn anew each minute,0,0.457,0.142,3,-18.798,1,0.506,0.0198,7.57e-05,0.773,0.14,118.892,190300,5,DEWM41459402,
1006,Chapter 3.9 - To learn about oneself one has to learn anew each minute,0,0.526,0.224,5,-15.632,0,0.661,0.0664,1.77e-06,0.174,0.372,118.052,190700,4,DEWM41459396,
1007,Chapter 1.1 - To learn about oneself one has to learn anew each minute,0,0.471,0.216,2,-18.591,1,0.546,0.216,6.78e-06,0.737,0.282,93.088,190100,4,DEWM41459345,
1008,Chapter 3.8 - To learn about oneself one has to learn anew each minute,0,0.553,0.191,6,-17.542,0,0.646,0.127,1.54e-05,0.568,0.288,123.396,189000,5,DEWM41459395,
1009,Chapter 4.3 - To learn about oneself one has to learn anew each minute,0,0.541,0.152,9,-19.178,1,0.866,0.212,0.0,0.556,0.367,170.359,191000,5,DEWM41459410,
1010,Chapter 3.4 - To learn about oneself one has to learn anew each minute,0,0.526,0.138,8,-17.098,1,0.587,0.0736,1.35e-06,0.358,0.331,125.227,196700,5,DEWM41459391,
1011,Chapter 1.8 - To learn about oneself one has to learn anew each minute,0,0.54,0.333,3,-17.65,1,0.536,0.22,8.06e-06,0.613,0.201,63.195,213100,4,DEWM41459352,
1012,Chapter 2.2 - To learn about oneself one has to learn anew each minute,0,0.524,0.173,8,-19.352,0,0.741,0.31,0.0,0.303,0.413,156.363,219600,3,DEWM41459368,
1013,Chapter 4.18 - To learn about oneself one has to learn anew each minute,0,0.547,0.137,2,-20.661,1,0.854,0.32,0.0,0.563,0.315,86.402,195400,3,DEWM41459425,
1014,Chapter 2.12 - To learn about oneself one has to learn anew each minute,0,0.585,0.141,3,-19.059,1,0.676,0.207,3.89e-06,0.417,0.371,106.193,191400,3,DEWM41459378,
1015,Chapter 3.17 - To learn about oneself one has to learn anew each minute,0,0.493,0.134,11,-18.88,0,0.446,0.0461,0.0,0.638,0.287,80.455,198100,3,DEWM41459404,
1016,Chapter 4.2 - To learn about oneself one has to learn anew each minute,0,0.519,0.138,9,-19.688,1,0.654,0.231,1.69e-06,0.908,0.42,92.12,214100,4,DEWM41459409,
1017,Chapter 1.4 - To learn about oneself one has to learn anew each minute,0,0.518,0.277,6,-19.279,0,0.587,0.183,1.79e-06,0.692,0.262,90.326,196100,3,DEWM41459348,
1018,Chapter 3.7 - To learn about oneself one has to learn anew each minute,0,0.532,0.245,7,-17.091,0,0.519,0.151,1.99e-06,0.897,0.239,78.636,188200,4,DEWM41459394,
1019,Chapter 2.9 - To learn about oneself one has to learn anew each minute,0,0.521,0.131,2,-19.91,1,0.491,0.189,5.45e-06,0.6,0.329,91.479,187600,3,DEWM41459375,
1020,Chapter 4.19 - To learn about oneself one has to learn anew each minute,0,0.467,0.119,9,-21.797,0,0.566,0.168,0.0,0.276,0.369,77.832,219500,3,DEWM41459426,
1021,Chapter 4.17 - To learn about oneself one has to learn anew each minute,0,0.508,0.16,2,-21.121,1,0.736,0.215,0.0,0.454,0.303,78.488,225200,4,DEWM41459424,
1022,Chapter 2.19 - To learn about oneself one has to learn anew each minute,0,0.58,0.146,1,-19.873,1,0.585,0.517,0.0,0.544,0.321,93.748,192600,3,DEWM41459385,
1023,Chapter 4.10 - To learn about oneself one has to learn anew each minute,0,0.578,0.209,6,-18.632,0,0.903,0.166,0.0,0.316,0.319,81.376,205300,4,DEWM41459417,
1024,Chapter 4.7 - To learn about oneself one has to learn anew each minute,0,0.618,0.15,1,-19.715,0,0.881,0.174,0.0,0.694,0.345,125.686,192600,5,DEWM41459414,
1025,Chapter 3.20 - To learn about oneself one has to learn anew each minute,0,0.555,0.0756,10,-21.023,1,0.428,0.0632,0.0,0.207,0.345,126.738,234600,5,DEWM41459407,
1026,Chapter 2.16 - To learn about oneself one has to learn anew each minute,0,0.588,0.115,6,-20.185,0,0.708,0.202,0.0,0.292,0.342,100.804,237800,4,DEWM41459382,
1027,Chapter 2.20 - To learn about oneself one has to learn anew each minute,0,0.588,0.113,11,-19.011,1,0.824,0.25,0.0,0.411,0.391,116.399,194700,3,DEWM41459386,
1028,Chapter 13.2 & Chapter 14.1 - Attention implies the total abandonment of the 'me',0,0.518,0.237,1,-19.936,1,0.67,0.924,0.0,0.46,0.187,166.467,186021,3,DEWI11302778,
1029,Chapter 2.18 - To learn about oneself one has to learn anew each minute,0,0.572,0.167,6,-19.361,0,0.905,0.446,0.0,0.47,0.33,82.164,186300,5,DEWM41459384,
1030,Chapter 15.2 & Chapter 16.1 - Attention implies the total abandonment of the 'me',0,0.536,0.255,5,-18.692,0,0.58,0.895,0.0,0.472,0.288,79.772,188707,1,DEWI11302781,
1031,Chapter 2.5 - To learn about oneself one has to learn anew each minute,0,0.531,0.178,9,-19.185,1,0.629,0.254,4.8e-06,0.644,0.277,79.773,196100,5,DEWM41459371,
1032,Chapter 2.6 - To learn about oneself one has to learn anew each minute,0,0.576,0.134,1,-18.592,1,0.813,0.307,8.27e-06,0.224,0.443,134.401,188200,3,DEWM41459372,
1033,Chapter 4.8 - To learn about oneself one has to learn anew each minute,0,0.646,0.146,8,-19.483,1,0.86,0.143,0.0,0.31,0.319,112.972,198200,3,DEWM41459415,
1034,Chapter 4.6 - To learn about oneself one has to learn anew each minute,0,0.572,0.0924,9,-19.49,1,0.813,0.182,0.0,0.467,0.433,86.233,190100,4,DEWM41459413,
1035,Chapter 4.23 - To learn about oneself one has to learn anew each minute,0,0.618,0.143,1,-21.215,0,0.847,0.429,0.0,0.237,0.309,123.496,256960,5,DEWM41459430,
1036,Chapter 6.3 & Chapter 7.1 - Attention implies the total abandonment of the 'me',0,0.689,0.218,3,-20.374,0,0.85,0.928,0.0,0.393,0.134,116.231,186732,5,DEWI11302765,
1037,Chapter 4.20 - To learn about oneself one has to learn anew each minute,0,0.584,0.115,1,-19.335,1,0.723,0.273,0.0,0.222,0.439,90.444,189300,3,DEWM41459427,
1038,Chapter 1.7 - To learn about oneself one has to learn anew each minute,0,0.492,0.308,7,-18.359,0,0.586,0.188,8.38e-06,0.874,0.196,75.82,225300,4,DEWM41459351,
1039,Chapter 3.2 - To learn about oneself one has to learn anew each minute,0,0.514,0.191,4,-18.179,1,0.519,0.0983,1.08e-05,0.716,0.314,78.339,222000,4,DEWM41459389,
1040,Chapter 4.6 - To learn about oneself one has to learn anew each minute,0,0.572,0.0924,9,-19.49,1,0.813,0.182,0.0,0.467,0.433,86.233,190100,4,DEWM41459413,
1041,Chapter 4.16 - To learn about oneself one has to learn anew each minute,0,0.588,0.181,2,-20.3,1,0.826,0.197,0.0,0.223,0.306,85.587,188700,3,DEWM41459423,
1042,Chapter 1.22 - To learn about oneself one has to learn anew each minute,0,0.481,0.163,1,-22.225,1,0.837,0.225,1.69e-06,0.318,0.31,79.492,209300,3,DEWM41459366,
1043,Chapter 10.3 & Chapter 11.1 - Attention implies the total abandonment of the 'me',0,0.395,0.184,3,-28.004,1,0.429,0.821,0.000114,0.256,0.419,85.156,199749,3,DEWI11302773,
1044,Chapter 4.9 - To learn about oneself one has to learn anew each minute,0,0.623,0.117,6,-19.857,0,0.758,0.172,5.99e-06,0.547,0.476,110.955,196000,5,DEWM41459416,
1045,Chapter 12.3 & Chapter 13.1 - Attention implies the total abandonment of the 'me',0,0.501,0.233,3,-17.575,1,0.643,0.824,1.89e-06,0.233,0.217,70.216,189207,4,DEWI11302776,
1046,Chapter 4.5 - To learn about oneself one has to learn anew each minute,0,0.648,0.107,11,-18.241,0,0.87,0.226,0.0,0.655,0.493,129.503,209800,3,DEWM41459412,
1047,Chapter 4.13 - To learn about oneself one has to learn anew each minute,0,0.637,0.138,2,-19.895,1,0.672,0.06,1.39e-05,0.294,0.301,103.309,196500,4,DEWM41459420,
1048,Chapter 14.3 & Chapter 15.1 - Attention implies the total abandonment of the 'me',0,0.519,0.187,5,-21.56,0,0.564,0.922,0.0,0.413,0.198,94.542,188649,3,DEWI11302780,
1049,Chapter 3.14 - To learn about oneself one has to learn anew each minute,0,0.464,0.195,7,-17.388,0,0.411,0.0387,5.05e-06,0.681,0.34,104.228,244800,3,DEWM41459401,
1050,Chapter 2.14 - To learn about oneself one has to learn anew each minute,0,0.594,0.131,8,-20.004,1,0.744,0.101,0.0,0.287,0.342,107.12,223600,4,DEWM41459380,
1051,Chapter 2.4 - To learn about oneself one has to learn anew each minute,0,0.572,0.125,11,-19.034,1,0.585,0.235,0.0,0.357,0.352,90.547,197000,3,DEWM41459370,
1052,Chapter 2.10 - To learn about oneself one has to learn anew each minute,0,0.607,0.177,3,-19.696,1,0.753,0.28,3.7e-05,0.0659,0.336,117.476,215800,4,DEWM41459376,
1053,"Messiah, HWV 56 / Pt. 1: ""Thus Saith The Lord...But Who May Abide""",1,0.276,0.21,8,-17.168,0,0.0521,0.92,1.65e-05,0.227,0.388,83.85,330720,4,GBF071440804,"classical performance,historically informed performance,orchestral performance"
1054,Chapter 1.12 - To learn about oneself one has to learn anew each minute,0,0.516,0.176,2,-19.852,1,0.511,0.0824,4.63e-06,0.341,0.356,113.367,197300,3,DEWM41459356,
1055,Chapter 1.2 - To learn about oneself one has to learn anew each minute,0,0.466,0.17,3,-19.825,1,0.503,0.174,3.24e-06,0.95,0.247,99.998,200900,3,DEWM41459346,
1056,Chapter 1.21 - To learn about oneself one has to learn anew each minute,0,0.432,0.147,3,-21.373,1,0.542,0.067,0.0,0.472,0.373,55.618,221400,4,DEWM41459365,
1057,Chapter 2.17 - To learn about oneself one has to learn anew each minute,0,0.633,0.159,11,-20.267,0,0.799,0.374,0.0,0.799,0.312,132.069,195400,3,DEWM41459383,
1058,Chapter 3.13 - To learn about oneself one has to learn anew each minute,0,0.533,0.2,8,-16.231,1,0.693,0.105,0.0,0.528,0.38,103.892,195200,4,DEWM41459400,
1059,Chapter 18.2 & Chapter 19.1 - Attention implies the total abandonment of the 'me',0,0.582,0.368,5,-17.532,0,0.693,0.937,1.94e-05,0.199,0.341,80.437,242860,4,DEWI11302788,
1060,Chapter 1.11 - To learn about oneself one has to learn anew each minute,0,0.525,0.196,7,-18.941,0,0.49,0.0547,1.04e-06,0.673,0.32,80.734,210300,4,DEWM41459355,
1061,Chapter 4.23 - To learn about oneself one has to learn anew each minute,0,0.618,0.143,1,-21.215,0,0.847,0.429,0.0,0.237,0.309,123.496,256960,5,DEWM41459430,
1062,Chapter 6.3 & Chapter 7.1 - Attention implies the total abandonment of the 'me',0,0.689,0.218,3,-20.374,0,0.85,0.928,0.0,0.393,0.134,116.231,186732,5,DEWI11302765,
1063,Chapter 4.20 - To learn about oneself one has to learn anew each minute,0,0.584,0.115,1,-19.335,1,0.723,0.273,0.0,0.222,0.439,90.444,189300,3,DEWM41459427,
1064,Chapter 1.7 - To learn about oneself one has to learn anew each minute,0,0.492,0.308,7,-18.359,0,0.586,0.188,8.38e-06,0.874,0.196,75.82,225300,4,DEWM41459351,
1065,Chapter 3.2 - To learn about oneself one has to learn anew each minute,0,0.514,0.191,4,-18.179,1,0.519,0.0983,1.08e-05,0.716,0.314,78.339,222000,4,DEWM41459389,
1066,Chapter 1.18 - To learn about oneself one has to learn anew each minute,0,0.595,0.16,1,-21.969,0,0.591,0.238,0.0,0.535,0.32,113.554,189900,5,DEWM41459362,
1067,Chapter 1.17 - To learn about oneself one has to learn anew each minute,0,0.453,0.0886,6,-23.027,0,0.318,0.0272,2.05e-06,0.305,0.39,74.362,193300,3,DEWM41459361,
1068,Chapter 2.13 - To learn about oneself one has to learn anew each minute,0,0.579,0.187,2,-19.058,1,0.618,0.19,5.59e-06,0.639,0.329,108.475,212300,3,DEWM41459379,
1069,Chapter 9.2 & Chapter 10.1 - Attention implies the total abandonment of the 'me',0,0.551,0.268,3,-20.983,1,0.728,0.825,0.0,0.533,0.15,81.835,186763,4,DEWI11302770,
1070,Chapter 1.6 - To learn about oneself one has to learn anew each minute,0,0.515,0.258,7,-19.219,1,0.559,0.137,4.23e-05,0.686,0.265,123.675,220900,3,DEWM41459350,
1071,Chapter 2.15 - To learn about oneself one has to learn anew each minute,0,0.645,0.177,2,-19.308,1,0.88,0.267,0.0,0.387,0.268,128.261,223900,3,DEWM41459381,
1072,Chapter 1.2 & Chapter 2.1 - Attention implies the total abandonment of the 'me',0,0.595,0.169,1,-19.513,1,0.434,0.946,6.41e-06,0.14,0.151,80.971,186704,4,DEWI11302755,
1073,Chapter 4.4 - To learn about oneself one has to learn anew each minute,0,0.611,0.154,8,-18.739,1,0.901,0.183,0.0,0.397,0.359,112.015,198600,3,DEWM41459411,
1074,Chapter 4.21 - To learn about oneself one has to learn anew each minute,0,0.615,0.179,2,-19.78,1,0.895,0.349,0.0,0.391,0.249,146.879,211700,5,DEWM41459428,
1075,Chapter 2.8 - To learn about oneself one has to learn anew each minute,0,0.481,0.2,8,-19.789,1,0.522,0.226,1.68e-06,0.74,0.279,169.894,188700,4,DEWM41459374,
1076,Chapter 7.2 & Chapter 8.1 - Attention implies the total abandonment of the 'me',0,0.559,0.199,3,-19.442,1,0.781,0.866,0.0,0.327,0.196,70.95,187107,5,DEWI11302766,
1077,Chapter 5.2 & Chapter 6.1 - Attention implies the total abandonment of the 'me',0,0.661,0.232,1,-19.834,1,0.849,0.946,1.46e-06,0.509,0.194,113.746,188476,3,DEWI11302762,
1078,Chapter 2.3 - To learn about oneself one has to learn anew each minute,0,0.604,0.0924,11,-20.224,1,0.517,0.23,1.69e-06,0.159,0.426,88.685,210000,3,DEWM41459369,
1079,Chapter 1.19 - To learn about oneself one has to learn anew each minute,0,0.516,0.129,8,-22.926,1,0.753,0.101,3.1e-06,0.894,0.376,78.482,200900,4,DEWM41459363,
1080,"St. Matthew Passion, BWV. 244 / Pt. 2: No. 71 Evangelist, Jesus, Chorus I/II: ""Und von der sechsten Stunde an"" - ""Der rufet dem Elias"" - ""Und bald lief"" - ""Halt!"" - ""Aber Jesus schriee abermal""",2,0.246,0.0331,10,-23.543,1,0.0491,0.926,2.82e-06,0.132,0.04,85.442,170893,4,DEF057930606,
1081,Chapter 19.2 & Chapter 20.1 - Attention implies the total abandonment of the 'me',0,0.485,0.295,5,-18.176,0,0.398,0.821,6.42e-05,0.257,0.293,80.003,188618,3,DEWI11302789,
1082,Chapter 4.12 - To learn about oneself one has to learn anew each minute,0,0.644,0.137,10,-18.858,0,0.903,0.173,0.0,0.14,0.299,125.839,186100,3,DEWM41459419,
1083,Chapter 4.22 - To learn about oneself one has to learn anew each minute,0,0.53,0.163,1,-21.775,0,0.874,0.405,0.0,0.22,0.183,83.568,196400,3,DEWM41459429,
1084,Chapter 3.16 - To learn about oneself one has to learn anew each minute,0,0.516,0.144,3,-18.017,0,0.586,0.0379,1.21e-05,0.411,0.345,122.773,190200,3,DEWM41459403,
1085,Chapter 3.6 - To learn about oneself one has to learn anew each minute,0,0.434,0.111,9,-19.342,1,0.403,0.0265,0.000529,0.282,0.209,136.247,199600,4,DEWM41459393,
1086,Chapter 2.11 - To learn about oneself one has to learn anew each minute,0,0.564,0.184,7,-18.543,0,0.812,0.183,3.32e-06,0.258,0.41,142.752,185600,5,DEWM41459377,
1087,Chapter 2.7 - To learn about oneself one has to learn anew each minute,0,0.549,0.15,9,-18.307,1,0.839,0.523,4.06e-06,0.23,0.301,59.144,201100,4,DEWM41459373,
1088,Chapter 8.3 & Chapter 9.1 - Attention implies the total abandonment of the 'me',0,0.571,0.171,1,-19.566,1,0.578,0.878,0.0,0.348,0.108,89.245,186832,3,DEWI11302769,
1089,Chapter 1.9 - To learn about oneself one has to learn anew each minute,0,0.572,0.339,7,-17.344,0,0.85,0.244,0.0,0.616,0.252,133.355,195000,4,DEWM41459353,
1090,Chapter 2.21 - To learn about oneself one has to learn anew each minute,0,0.607,0.104,11,-19.125,1,0.718,0.499,0.0,0.325,0.426,100.754,185200,3,DEWM41459387,
1091,Chapter 3.18 - To learn about oneself one has to learn anew each minute,0,0.491,0.11,8,-19.738,1,0.481,0.0443,5.23e-06,0.647,0.216,143.926,188600,5,DEWM41459405,
1092,Chapter 1.14 - To learn about oneself one has to learn anew each minute,0,0.544,0.113,7,-21.327,0,0.623,0.0818,0.0,0.552,0.368,128.265,192300,3,DEWM41459358,
1093,"St. Matthew Passion, BWV. 244 / Pt. 2: No. 71 Evangelist, Jesus, Chorus I/II: ""Und von der sechsten Stunde an"" - ""Der rufet dem Elias"" - ""Und bald lief"" - ""Halt!"" - ""Aber Jesus schriee abermal""",0,0.303,0.0793,10,-20.078,1,0.0467,0.894,5.09e-05,0.106,0.0667,92.626,172307,4,DEF057930606,
